ensembl_gene_id	mode_disorder
YKL099C	0.8912955
YKL108W	0.9883529
YDR099W	0.97854304
YFR019W	0.9833348
YOR329C	0.98796296
YML028W	0.102510884
YNL197C	0.9825782
YER068W	0.9818047
YDR244W	0.9815725
YJR066W	0.12008451
YBR081C	0.9845934
YDR086C	0.80963707
YGR082W	0.840435
YLR170C	0.13300285
YDL006W	0.11824627
YMR190C	0.98186374
YPL129W	0.14482209
YFL016C	0.14926314
YMR021C	0.13492258
YOL082W	0.18683198
YBL004W	0.12555051
YBR002C	0.1264931
YDL226C	0.984716
YLR168C	0.12036367
YKL089W	0.98098254
YMR094W	0.13468185
YBR036C	0.1494873
YLR398C	0.123171665
YJL127C	0.1305787
YDL240W	0.1165313
YKL056C	0.19152546
YKL144C	0.1355713
YKL059C	0.97663903
YKL057C	0.12940499
YKL054C	0.98866725
YKL052C	0.9842252
YLR399C	0.9846078
YOR237W	0.12731384
YPL145C	0.12244226
YAR042W	0.9844233
YKL156W	0.13367188
YKL134C	0.123846225
YKL135C	0.1449
YKL171W	0.14218304
YKL161C	0.14513153
YKL129C	0.13834429
YKL218C	0.1341906
YKL078W	0.11714359
YKL067W	0.15031825
YKL049C	0.97975886
YKL029C	0.13067311
YKL026C	0.12462837
YKL196C	0.1322689
YKL073W	0.22273898
YOR089C	0.14149375
YKR014C	0.12564743
YKR054C	0.12114506
YKR072C	0.984499
YLR332W	0.97994417
YKL220C	0.13234214
YKL217W	0.1401025
YKL213C	0.1325221
YKL204W	0.98944056
YKL195W	0.9866895
YKL193C	0.14144918
YKL173W	0.12676463
YKL172W	0.98819053
YKL165C	0.12956892
YKL155C	0.14609773
YKL154W	0.1318456
YKL150W	0.13665104
YKL130C	0.13708462
YKL090W	0.12898034
YKL088W	0.9848924
YKL086W	0.14373931
YKL082C	0.99105924
YKL077W	0.14519374
YKL074C	0.9844185
YKL069W	0.13366535
YKL046C	0.12253878
YKL042W	0.9761965
YKL041W	0.98363566
YKL034W	0.12259278
YKL028W	0.98467577
YKL025C	0.12726977
YKL018W	0.12586284
YKL006W	0.122015044
YKL004W	0.18097438
YKL002W	0.9777063
YKR016W	0.12870222
YKR017C	0.12003398
YKR020W	0.9758694
YKR021W	0.13977619
YKR023W	0.95432746
YKR027W	0.12453264
YKR028W	0.98362917
YKR029C	0.13518733
YKR031C	0.117893055
YKR036C	0.13488704
YKR037C	0.13179298
YKR038C	0.12489636
YKR042W	0.107480474
YKR043C	0.21269295
YKR058W	0.98460466
YKR063C	0.11995034
YKR067W	0.13624582
YKR068C	0.14189583
YKR071C	0.14202596
YKR076W	0.14801809
YKR081C	0.9815472
YKR082W	0.13003871
YKR083C	0.980302
YKR087C	0.12409508
YKR089C	0.14800915
YKR102W	0.98379046
YGR185C	0.13587674
YBR122C	0.9414272
YBL022C	0.13463914
YMR105C	0.11669976
YJR040W	0.13753207
YNR033W	0.12731755
YBR263W	0.1282941
YMR054W	0.1297325
YLR305C	0.12078348
YDR178W	0.16308632
YHR001W-A	0.17701374
YEL046C	0.11814398
YPR025C	0.14579472
YLR337C	0.99014306
YPL043W	0.98413265
YMR120C	0.12714851
YMR116C	0.12780476
YLR109W	0.13415104
YBL085W	0.98342746
YBL084C	0.12852256
YBL068W	0.13114163
YBR015C	0.12494469
YBR028C	0.13089436
YBR026C	0.22546884
YBR034C	0.13289264
YBR035C	0.22924061
YBR039W	0.12399615
YBR059C	0.98420155
YBR068C	0.14429423
YBR069C	0.13781771
YBR073W	0.11931789
YBR139W	0.13531545
YBL088C	0.1466211
YBR136W	0.13263036
YBR142W	0.14148965
YBR149W	0.1157347
YBR164C	0.122510105
YBL035C	0.13815142
YBR175W	0.12618276
YBR180W	0.20077908
YBR182C	0.95713305
YBR198C	0.98429286
YBR205W	0.12992492
YBR202W	0.12295318
YBR222C	0.13264427
YBR229C	0.12952161
YBR204C	0.13221878
YBR239C	0.12960927
YBR244W	0.122288615
YBR245C	0.11966631
YBR264C	0.11737782
YBR274W	0.13376874
YBR281C	0.1206706
YBR288C	0.12474702
YBL103C	0.9821577
YBL101C	0.9835403
YBL098W	0.13365999
YBL097W	0.9502518
YBL091C	0.13964908
YBL079W	0.119037144
YBL078C	0.11168052
YBL034C	0.14870188
YBL032W	0.13937604
YBL026W	0.12621336
YBL024W	0.1379718
YBL019W	0.116861686
YBL018C	0.11840838
YBR004C	0.16229478
YBR005W	0.97869873
YBR017C	0.12233451
YBR029C	0.1746771
YBR041W	0.13324067
YBR043C	0.13280752
YBR044C	0.1289453
YBR057C	0.97788924
YBR058C	0.1266448
YBR061C	0.12674695
YBR070C	0.14529313
YBR074W	0.19058931
YBR077C	0.12696116
YBR078W	0.14008245
YBR079C	0.13617542
YBR086C	0.986548
YBR087W	0.1309773
YBR095C	0.9501229
YBR098W	0.13079217
YBR102C	0.11931087
YBR103W	0.122422874
YBR105C	0.114711896
YBR106W	0.2883953
YBR107C	0.12609585
YBR108W	0.9956229
YBR128C	0.13012137
YBR130C	0.9830048
YBR131W	0.12571064
YBR133C	0.1270812
YBR147W	0.18945852
YBR156C	0.984187
YBR158W	0.12157787
YBR159W	0.12621006
YBR161W	0.10521346
YBR163W	0.11613088
YBR167C	0.13372217
YBR177C	0.12925708
YBR179C	0.13888894
YBR183W	0.1406847
YBR187W	0.13692679
YBR193C	0.4054469
YBR201W	0.18172699
YBR207W	0.17484763
YBR211C	0.1390051
YBR217W	0.97080827
YBR223C	0.13063747
YBR227C	0.12167727
YBR228W	0.12906611
YBR234C	0.12767626
YBR235W	0.13646129
YBR246W	0.12567067
YBR247C	0.97759587
YBR254C	0.17997958
YBR257W	0.13207811
YBR260C	0.13208565
YBR261C	0.2976228
YBR262C	0.31262952
YBR265W	0.13536301
YBR267W	0.97812974
YBR269C	0.9865368
YBR272C	0.14230636
YBR279W	0.98505557
YBR280C	0.12455841
YBR283C	0.15996547
YBR290W	0.9813838
YBR295W	0.12808564
YBR296C	0.13482147
YMR261C	0.12612496
YML100W	0.13805594
YMR264W	0.98024946
YMR263W	0.98517716
YPR041W	0.13159117
YOR123C	0.98529106
YOR232W	0.9565843
YER031C	0.14466853
YNL053W	0.97928524
YHR072W	0.13768429
YMR139W	0.11472741
YLR248W	0.945638
YJL001W	0.12279927
YIL043C	0.1221503
YJR103W	0.12314117
YEL058W	0.12474025
YNL290W	0.12077889
YOR217W	0.13796288
YLR342W	0.15695669
YEL019C	0.12955648
YGL127C	0.11334804
YLR079W	0.9949723
YNL259C	0.11749278
YIR011C	0.97882175
YPL210C	0.1202731
YHL011C	0.12216818
YHR082C	0.9822124
YHR102W	0.98441714
YHR096C	0.1267244
YHR129C	0.1216249
YHR216W	0.12530851
YHL019C	0.13418391
YHL015W	0.767004
YHL003C	0.16702065
YHR006W	0.9772432
YHR046C	0.11650338
YHR021C	0.124096096
YHR065C	0.13744256
YHR073W	0.12494522
YHR104W	0.12687796
YNL257C	0.12671149
YHR169W	0.14311174
YHR183W	0.12361504
YHL040C	0.14770907
YHL031C	0.4908431
YHL024W	0.9840901
YHL023C	0.9854474
YHL002W	0.98001677
YHL001W	0.12340906
YHR001W	0.15070786
YHR004C	0.1427882
YHR009C	0.1320993
YHR012W	0.98296434
YHR027C	0.13527663
YHR031C	0.13658822
YHR034C	0.13234404
YHR036W	0.9848441
YHR050W	0.1409767
YHR052W	0.13057235
YHR056C	0.120931864
YHR058C	0.98186255
YHR061C	0.98585826
YHR062C	0.1232034
YHR064C	0.11634314
YHR069C	0.22573715
YHR070W	0.13086134
YHR076W	0.11755984
YHR080C	0.98390764
YHR081W	0.9693893
YHR085W	0.12592024
YHR088W	0.969398
YHR090C	0.9826534
YHR098C	0.1269061
YHR099W	0.14007339
YHR105W	0.12685935
YHR108W	0.12991862
YHR111W	0.1288529
YHR113W	0.1361261
YHR114W	0.97678727
YHR115C	0.13282242
YHR117W	0.14225945
YHR118C	0.9845405
YHR119W	0.984264
YHR124W	0.14063731
YHR132C	0.12663712
YHR134W	0.13270402
YHR137W	0.1255129
YHR142W	0.14395407
YHR143W	0.94386685
YHR154W	0.12298696
YHR158C	0.9824919
YHR160C	0.6972413
YHR161C	0.98493993
YHR162W	0.13283549
YHR164C	0.12778267
YHR170W	0.13460343
YHR171W	0.11834433
YHR172W	0.11503939
YHR181W	0.32321906
YHR186C	0.14623725
YHR187W	0.120548144
YHR188C	0.12469866
YHR192W	0.27112582
YHR193C	0.95289207
YHR195W	0.98394835
YHR196W	0.12449181
YHR197W	0.1291343
YHR200W	0.9836464
YHR204W	0.12780485
YHR206W	0.9832403
YHR207C	0.12573317
YHR208W	0.1209125
YHR211W	0.98157
YOL005C	0.1205166
YOR014W	0.9845997
YDR254W	0.13622999
YOR020C	0.1995653
YML074C	0.98526156
YMR260C	0.97104794
YLR055C	0.98480797
YMR167W	0.12999077
YNL004W	0.9848684
YOL122C	0.14909476
YIL139C	0.12693703
YIL140W	0.13447082
YGL006W	0.1436316
YOR039W	0.12213995
YDR443C	0.12784655
YGL095C	0.13248971
YOR198C	0.9662409
YDR076W	0.15243834
YDR072C	0.16179088
YDR073W	0.17544958
YDR080W	0.12332694
YDR082W	0.13451439
YDR083W	0.98388803
YOL020W	0.153987
YDL195W	0.9845282
YJL165C	0.9835447
YML064C	0.14555731
YFR031C	0.11375322
YER129W	0.979856
YPL209C	0.12511602
YDR297W	0.14187062
YMR058W	0.12972392
YDR208W	0.9836471
YDR270W	0.1424317
YPL190C	0.9848424
YIR034C	0.12630014
YDR207C	0.9853351
YIL009W	0.14144996
YDR343C	0.122616306
YDR342C	0.122616306
YNL169C	0.12716573
YGL022W	0.1542905
YNR052C	0.9823546
YDL101C	0.11993529
YDR264C	0.1354907
YPL161C	0.1360255
YLR088W	0.1374557
YNL084C	0.13182467
YIL046W	0.14204435
YLR150W	0.9982004
YGL178W	0.9516514
YPL042C	0.13743101
YDR228C	0.13689585
YOR127W	0.98103404
YNL267W	0.12849623
YMR008C	0.12516448
YPL050C	0.12552783
YDR142C	0.12953743
YDR135C	0.12064791
YGR020C	0.24393141
YMR287C	0.12681264
YJL143W	0.11505044
YJL191W	0.963994
YDL160C	0.1419753
YER015W	0.12670588
YLR223C	0.9858726
YPR104C	0.9848523
YJR016C	0.13456237
YAL026C	0.14648354
YJL204C	0.13216369
YJL200C	0.1415379
YJL197W	0.1300215
YJL196C	0.15056849
YAR033W	0.19677961
YGR234W	0.12370214
YDL056W	0.98402184
YOR209C	0.119746745
YMR129W	0.13086411
YAL002W	0.12778588
YAL007C	0.15859458
YAR002W	0.98485005
YAR003W	0.12154504
YAR008W	0.11857501
YAL060W	0.14373954
YAL056W	0.12572573
YAL053W	0.14247267
YAL051W	0.12904266
YAL048C	0.13856643
YAL047C	0.1374742
YAL044C	0.2773822
YAL042W	0.22981282
YAL036C	0.12323834
YAL035W	0.9847971
YAL034W-A	0.12266685
YLR292C	0.11704849
YDR388W	0.9776107
YOR206W	0.13536254
YOR033C	0.13177136
YDR484W	0.13535479
YEL062W	0.12516272
YER017C	0.13130097
YMR183C	0.87275517
YIL147C	0.13746084
YLR025W	0.9841684
YGR162W	0.9845248
YGL049C	0.9839525
YER125W	0.98442405
YER028C	0.9450166
YOR269W	0.12183504
YER154W	0.119137384
YER169W	0.13786057
YER136W	0.12653951
YER155C	0.12416865
YER123W	0.98165405
YER089C	0.13641343
YEL013W	0.12538701
YER114C	0.9834762
YEL071W	0.12015644
YEL056W	0.24702676
YEL055C	0.12090674
YEL031W	0.12601939
YEL026W	0.1313306
YEL022W	0.11907483
YEL018W	0.14035216
YEL016C	0.121212676
YEL015W	0.12466595
YER005W	0.12835753
YER006W	0.1324414
YER010C	0.12166584
YER016W	0.11867066
YER018C	0.9746493
YER019W	0.12314573
YER021W	0.13262928
YER029C	0.9838914
YER033C	0.9874552
YER036C	0.13059756
YER041W	0.13089663
YER049W	0.12793589
YER051W	0.14540718
YER072W	0.11914532
YER073W	0.12629727
YER075C	0.13817263
YER081W	0.13432759
YER082C	0.12586121
YER083C	0.9767171
YER088C	0.98848975
YER093C	0.12874663
YER104W	0.98888755
YER105C	0.12113182
YER106W	0.13145031
YER107C	0.13603054
YER110C	0.12409084
YER112W	0.98388374
YER116C	0.9853925
YER118C	0.9791456
YER120W	0.98255605
YER126C	0.9739213
YER139C	0.12025139
YER141W	0.1448284
YER143W	0.12608536
YER146W	0.12045753
YER147C	0.12853752
YER149C	0.98147154
YER157W	0.12224749
YER159C	0.9678546
YER062C	0.13933998
YGL225W	0.16815874
YNL209W	0.18882327
YNL218W	0.12665996
YNL217W	0.117285624
YNL207W	0.13720293
YNL206C	0.984539
YNL201C	0.12060563
YNL196C	0.98312724
YIL050W	0.1315007
YMR038C	0.13558702
YFL017W-A	0.10804695
YMR135C	0.109541886
YMR145C	0.22192615
YMR146C	0.117504075
YMR147W	0.32892644
YMR148W	0.8442408
YMR314W	0.13342232
YOL038W	0.11020677
YMR313C	0.13578592
YDR113C	0.9711268
YIL030C	0.15670592
YLR372W	0.16992569
YDL007W	0.1323748
YJL053W	0.19708145
YOL094C	0.11854245
YGR270W	0.9845696
YMR089C	0.1144917
YNR006W	0.98490965
YNR007C	0.13612694
YNR008W	0.12631777
YJR068W	0.13983494
YJR035W	0.13796832
YOR377W	0.13465303
YGL025C	0.98414147
YGR009C	0.9932274
YJL073W	0.12948205
YJL072C	0.12018038
YJL071W	0.12916102
YJL069C	0.12953603
YJL062W	0.13515179
YJL061W	0.13048431
YLR039C	0.12912127
YIL138C	0.9926722
YMR301C	0.12833542
YHR143W-A	0.11761724
YIL173W	0.13505678
YIL159W	0.15810138
YIL156W	0.11894314
YIL153W	0.147648
YIL149C	0.14090863
YIL146C	0.121178836
YIL144W	0.1539025
YIL137C	0.122940496
YIL132C	0.13976282
YIL131C	0.14132361
YIL128W	0.12684447
YIL124W	0.116226435
YIL123W	0.13512757
YIL115C	0.98460835
YIL113W	0.14366597
YIL109C	0.12715095
YIL106W	0.98301566
YIL105C	0.98307365
YIL103W	0.13514458
YIL101C	0.14025792
YIL097W	0.12437635
YIL095W	0.9837686
YIL094C	0.12365456
YIL091C	0.127873
YIL088C	0.15396631
YIL084C	0.9848112
YIL083C	0.1290621
YIL079C	0.9826497
YIL076W	0.1309744
YIL074C	0.12078421
YIL065C	0.12584764
YIL049W	0.15594213
YIL048W	0.14023213
YIL042C	0.12017869
YIL036W	0.9816109
YIL031W	0.99414116
YIL027C	0.13550654
YIL026C	0.13387844
YIL024C	0.13476637
YIL017C	0.15093069
YIL016W	0.13493364
YIL010W	0.11026574
YIL008W	0.12329971
YIL006W	0.1195981
YIL005W	0.1325728
YIL003W	0.12808433
YIL002C	0.1139924
YIR002C	0.12707534
YIR003W	0.99759096
YIR004W	0.98419774
YIR005W	0.14070907
YIR010W	0.97462076
YIR015W	0.10528593
YIR017C	0.63241875
YIR025W	0.9845089
YIR037W	0.117764965
YNL002C	0.16016492
YNL085W	0.12990746
YPR122W	0.13011703
YJL097W	0.16502528
YOR028C	0.97880757
YJL099W	0.12010993
YGL181W	0.9705845
YGL086W	0.124922134
YJL030W	0.1403245
YMR004W	0.12827381
YGR132C	0.13913159
YMR127C	0.13601667
YDR364C	0.13468492
YMR168C	0.13424903
YDR062W	0.12866642
YMR319C	0.17336129
YGR032W	0.15739167
YNL061W	0.9840051
YJL025W	0.13020504
YDR478W	0.10858758
YOR094W	0.11318702
YOR234C	0.19030616
YIL053W	0.13032936
YNL006W	0.1338038
YPL028W	0.12298841
YJL002C	0.124402046
YFL031W	0.90053666
YGR188C	0.13109468
YOR113W	0.9845829
YLR319C	0.98384726
YLR353W	0.9839653
YOR125C	0.1323674
YLL006W	0.12882578
YLR075W	0.12080403
YPR036W	0.12794003
YPR054W	0.140671
YDR420W	0.98290396
YDR238C	0.14056781
YGL137W	0.1318642
YNL221C	0.13296929
YNL068C	0.98436
YPL171C	0.18405372
YNL291C	0.12826523
YNL271C	0.98479426
YGL192W	0.1339184
YOR075W	0.12583378
YPL214C	0.12986565
YGR186W	0.9847789
YGR005C	0.97038984
YGR059W	0.13436024
YPL147W	0.13324308
YOL059W	0.13193294
YDR002W	0.9834999
YPL091W	0.12844548
YLR174W	0.12836862
YNL142W	0.15755016
YDR195W	0.13268262
YNL327W	0.12809032
YNL326C	0.2146201
YNL325C	0.118358515
YNL323W	0.1363428
YNL321W	0.15574294
YNL310C	0.12976223
YNL309W	0.994864
YGR200C	0.13388467
YGR206W	0.12562042
YJL109C	0.13103181
YJL104W	0.9668204
YJL100W	0.14309901
YDL104C	0.13331419
YDL103C	0.12574558
YLR015W	0.20653456
YLR147C	0.36589447
YKL096W-A	0.824151
YFL058W	0.13323738
YFR009W	0.11451745
YFL048C	0.12849572
YFL044C	0.21027216
YFL041W	0.12569048
YFL034C-B	0.13162887
YFL034W	0.9825306
YFL033C	0.9831817
YFL030W	0.12886877
YFL025C	0.12550654
YFL024C	0.9760002
YFL023W	0.9830736
YFL007W	0.15091485
YFL004W	0.14389823
YFR001W	0.97842723
YFR003C	0.9948552
YFR004W	0.1431276
YFR010W	0.1328254
YFR011C	0.12436029999999999
YFR021W	0.12000771
YFR022W	0.13205814
YFR024C-A	0.98313266
YFR027W	0.12917411
YFR037C	0.12786733
YFR040W	0.12000691
YFR044C	0.12501065
YFR046C	0.982364
YFR051C	0.98117363
YGL021W	0.14802408
YPR001W	0.1253041
YGL065C	0.13163719
YGL179C	0.12723428
YGL019W	0.13424316
YKL006C-A	0.76937973
YGL171W	0.1431118
YPR129W	0.98505247
YOR374W	0.13627246
YLR048W	0.14545278
YGL245W	0.12111928
YOR340C	0.97569716
YGL105W	0.14291051
YJR042W	0.12161678
YDR159W	0.14544290000000001
YLR045C	0.11357607
YDR310C	0.9841993
YGR274C	0.13228679
YNL039W	0.9848404
YMR092C	0.13542879
YDL178W	0.13479875
YGR261C	0.1314852
YLR289W	0.12793681
YDR108W	0.14239225
YGL175C	0.8437256
YGL174W	0.9466512
YGR195W	0.15144426
YGR198W	0.13882703
YJR006W	0.11863543
YJL125C	0.13561994
YJL006C	0.14254403
YML112W	0.1469618
YOR103C	0.19737086
YJR143C	0.13744625
YMR035W	0.113875054
YJL184W	0.9801961
YJL183W	0.119474016
YJL178C	0.110414915
YJL177W	0.861994
YJL168C	0.12989926
YJL158C	0.9277594
YJL156C	0.13019359
YJL148W	0.9836438
YJL145W	0.12588097
YJL137C	0.12830055
YJL134W	0.17405742
YJL126W	0.11506253
YJL124C	0.10182692
YJL112W	0.13175297
YJL091C	0.14521089
YJL090C	0.14984444
YJL084C	0.98457825
YJL079C	0.96934855
YJL078C	0.9825287
YJL076W	0.9848657
YJL074C	0.12746441
YJL060W	0.12639171
YJL058C	0.14872652
YJL056C	0.13375261
YJL054W	0.21176726
YJL050W	0.119391695
YJL047C	0.14962669
YJL039C	0.13228332
YJL036W	0.14223793
YJL035C	0.13205379
YJL029C	0.117549844
YJL024C	0.12658939
YJL020C	0.98462063
YJL019W	0.13408111
YJL013C	0.11718814
YJL012C	0.1257554
YJL011C	0.11077474
YJL010C	0.12999222
YJR001W	0.14265665
YJR002W	0.9831914
YJR022W	0.13875276
YJR025C	0.11692993
YJR031C	0.12379366
YJR032W	0.12835915
YJR033C	0.12534393
YJR043C	0.9845581
YJR046W	0.1264606
YJR053W	0.9679569
YJR054W	0.17128912
YJR059W	0.9841366
YJR069C	0.12717429
YJR070C	0.11597973
YJR072C	0.13981739
YJR075W	0.12089574
YJR082C	0.91602504
YJR084W	0.13064882
YJR089W	0.98374975
YJR092W	0.982051
YJR102C	0.13450745
YJR105W	0.12097693
YJR112W	0.1462223
YJR117W	0.14920759
YJR119C	0.13101944
YJR122W	0.12965393
YJR125C	0.9827087
YJR130C	0.1180147
YJR135C	0.14818458
YJR137C	0.11991441
YJR138W	0.12441964
YJR140C	0.12913857
YJR148W	0.13456787
YJR150C	0.13921846
YOR321W	0.13667025
YLR220W	0.13288867
YNL025C	0.13084172
YDR308C	0.16390502
YMR246W	0.13707297
YLR136C	0.1402604
YPR026W	0.14085734
YNL096C	0.46802068
YNL087W	0.1294769
YGR149W	0.33766615
YGR150C	0.12448347
YGR158C	0.13255191
YDR376W	0.12973559
YGR072W	0.9840282
YPL085W	0.9867851
YOR085W	0.13996539
YDL141W	0.13341625
YMR276W	0.9875072
YMR275C	0.13927451
YNL305C	0.24182412
YNL304W	0.13567431
YNL299W	0.14096355
YNL298W	0.98468864
YNL297C	0.13574639
YNL293W	0.9809688
YOR368W	0.13146618
YPL084W	0.15041895
YDR508C	0.9812226
YHR039C-A	0.89961326
YGR119C	0.9766067
YML110C	0.13413295
YDR331W	0.13886192
YMR189W	0.13202694
YLR185W	0.65801644
YNL131W	0.103392325
YML022W	0.11282996000000001
YPR124W	0.9831805
YDR012W	0.22843206
YDR192C	0.9458891
YGL092W	0.12840487
YGR091W	0.13318036
YGR180C	0.13460931
YMR288W	0.13281894
YMR078C	0.123481065
YML014W	0.13220045
YGR227W	0.16754305
YGR221C	0.6742079
YGR223C	0.13027194
YGR225W	0.12744457
YGR231C	0.1279479
YGR235C	0.1948807
YGR238C	0.13538754
YGR239C	0.6648035
YML056C	0.13362487
YLR432W	0.12207853
YMR304W	0.11937993
YMR223W	0.1288329
YMR005W	0.9845817
YDR156W	0.47004414
YML004C	0.13580258
YDR245W	0.11473118
YMR060C	0.1299238
YMR273C	0.9851784
YMR020W	0.13081807
YOR058C	0.13328151
YDL064W	0.49321747
YOL143C	0.13834074
YNL261W	0.12234153
YOL148C	0.984332
YNL106C	0.13692579
YNL100W	0.11742038
YNL097C	0.9847107
YDR500C	0.80701435
YGR267C	0.13872527
YLR371W	0.9816135
YGL251C	0.13102865
YGL210W	0.14503206
YDR328C	0.98420656
YDR390C	0.13468921
YOR347C	0.14967445
YDR092W	0.12553407
YLR306W	0.12614977
YLR200W	0.429233
YML103C	0.13898134
YER087C-B	0.87178314
YER019C-A	0.9310202
YDL116W	0.11727905
YLR153C	0.13267417
YPR173C	0.12329897
YGL091C	0.10936551
YOR363C	0.13258116
YGL027C	0.1284218
YGL094C	0.12782674
YGL100W	0.13772613
YGL126W	0.13494241
YGL162W	0.119605586
YGL209W	0.98175895
YGR170W	0.12961143
YGR099W	0.11973556
YGR172C	0.19817498
YGL112C	0.12350437
YGR123C	0.12029602
YGR048W	0.11168644
YGR060W	0.13523346
YGR289C	0.15302274
YGR281W	0.12416346
YGR287C	0.11228745
YGL249W	0.12578161
YGL246C	0.13195184
YGL244W	0.98450816
YGL241W	0.12004982
YGL240W	0.14648199
YGL227W	0.12624925
YGL223C	0.117721505
YGL220W	0.13213432
YGL219C	0.13716897
YGL216W	0.13613361
YGL211W	0.12608275
YGL202W	0.12438877
YGL201C	0.13103609
YGL198W	0.27570355
YGL196W	0.12081252
YGL194C	0.13187896
YGL180W	0.13731894
YGL160W	0.15829456
YGL153W	0.98043454
YGL151W	0.13340941
YGL150C	0.9845355
YGL141W	0.13525592
YGL131C	0.12998348
YGL124C	0.122914836
YGL120C	0.12673254
YGL113W	0.97995627
YGL110C	0.12838885
YGL107C	0.12896252
YGL106W	0.13782005
YGL101W	0.121054664
YGL099W	0.12312262
YGL098W	0.8741421
YGL093W	0.9841199
YGL090W	0.12451129
YGL087C	0.41406327
YGL084C	0.15671414
YGL080W	0.12777635
YGL075C	0.111532226
YGL068W	0.23375997
YGL067W	0.1266911
YGL066W	0.98630345
YGL064C	0.13609397
YGL061C	0.9812721
YGL059W	0.13310154
YGL054C	0.1554206
YGL051W	0.19415517
YGL047W	0.11749965
YGL037C	0.1286658
YGL023C	0.9830122
YGL020C	0.13024808
YGL018C	0.31814262
YGL005C	0.13265279
YGL004C	0.13600063
YGL003C	0.9810797
YGL001C	0.12486312
YGR002C	0.9557601
YGR003W	0.12421932
YGR010W	0.1256893
YGR013W	0.983542
YGR015C	0.13268095
YGR024C	0.126215
YGR030C	0.14230636
YGR031W	0.14191112
YGR036C	0.31287658
YGR038W	0.95940804
YGR046W	0.12838468
YGR056W	0.13254996
YGR058W	0.98336256
YGR080W	0.15480834
YGR081C	0.8765756
YGR086C	0.9846615
YGR090W	0.12377268
YGR093W	0.12719077
YGR095C	0.12685049
YGR101W	0.14644468
YGR103W	0.98480797
YGR106C	0.12660976
YGR110W	0.12134723
YGR112W	0.15776345
YGR113W	0.9790367
YGR120C	0.124216676
YGR128C	0.12548587
YGR129W	0.98418725
YGR136W	0.98514307
YGR142W	0.98412716
YGR163W	0.122940764
YGR169C	0.12118231
YGR177C	0.12719482
YGR178C	0.982057
YGR179C	0.9794126
YGR181W	0.14331786
YGR189C	0.9831072
YGR211W	0.13378221
YGR241C	0.99033916
YGR243W	0.12742144
YGR247W	0.14041334
YGR251W	0.9658991
YGR255C	0.12508371
YGR262C	0.1275795
YGR263C	0.11763122
YGR271W	0.12247502
YGR275W	0.97112644
YGR279C	0.13064545
YGR280C	0.98811233
YLR212C	0.13889748
YDR144C	0.12926383
YML060W	0.12070423
YNL070W	0.12654272
YNL222W	0.12801912
YNL126W	0.13952515
YNL012W	0.13159445
YOR259C	0.98460793
YNL118C	0.98414564
YPL127C	0.9732522
YNL139C	0.13491194
YOR142W	0.12806255
YNR031C	0.13212997
YNR049C	0.9908705
YNL036W	0.12987408
YNL066W	0.13305713
YNL251C	0.9839563
YDL145C	0.1254859
YNR023W	0.9778984
YOL115W	0.9803181
YNL044W	0.26526543
YOL068C	0.1198147
YPL015C	0.12469378
YOR025W	0.1421492
YDR191W	0.14201021
YLR216C	0.12479672
YNR015W	0.12285787
YNR018W	0.1579372
YNR024W	0.9881841
YNR029C	0.1354382
YNR030W	0.11862114
YNR035C	0.13595387
YNR038W	0.14252636
YNR046W	0.12908836
YNR047W	0.98420787
YNR048W	0.13626017
YNR051C	0.98456645
YNR053C	0.12555026
YNR054C	0.98017925
YNR060W	0.13206464
YNR067C	0.118744664
YML080W	0.12668145
YLR323C	0.9715779
YNL288W	0.13767046
YNL283C	0.98491645
YNL282W	0.1214343
YNL275W	0.20721212
YNL274C	0.12563859
YNL273W	0.119267285
YNL265C	0.13051276
YNL264C	0.23662108
YNL263C	0.97488624
YNL258C	0.121627316
YNL256W	0.123876736
YNL246W	0.6311615
YNL242W	0.1462663
YNL232W	0.97659546
YNL231C	0.13386288
YNL225C	0.13223132
YNL224C	0.9800714
YNL223W	0.114075735
YNL219C	0.15914972
YNL191W	0.12692004
YNL190W	0.9844622
YNL186W	0.9851264
YNL182C	0.12752005
YNL180C	0.9848263
YNL172W	0.12878379
YNL166C	0.98247623
YNL163C	0.13333145
YNL161W	0.9840713
YNL159C	0.97818565
YNL158W	0.13817662
YNL157W	0.9647528
YNL155W	0.14227897
YNL153C	0.17851251
YNL152W	0.9845092
YNL148C	0.7653705
YNL147W	0.9160223
YNL141W	0.12725194
YNL136W	0.98495495
YNL132W	0.12059534
YNL129W	0.13046294
YNL127W	0.12498587
YNL124W	0.9848787
YNL123W	0.12474556
YNL119W	0.13173333
YNL116W	0.9829996
YNL110C	0.9841372
YNL107W	0.15440401
YNL094W	0.14434643
YNL091W	0.9917296
YNL078W	0.9140408
YNL077W	0.1302378
YNL075W	0.11899008
YNL072W	0.18767503
YNL065W	0.1473899
YNL054W	0.98427165
YNL051W	0.124341734
YNL048W	0.13788149
YNL047C	0.11414703
YNL041C	0.1274723
YNL032W	0.10867034
YNL027W	0.9803896
YNL026W	0.12061131
YNL022C	0.1275307
YNL021W	0.12511472
YNL020C	0.13881406
YNL014W	0.12387739
YNL010W	0.13641742
YNL008C	0.15167898
YMR039C	0.9877605
YML052W	0.9636265
YPL053C	0.13379474
YMR119W	0.16786271
YLR028C	0.12049185
YPL061W	0.11705275
YDL028C	0.13762659
YMR121C	0.4551021
YMR015C	0.1305991
YML086C	0.12871447
YML065W	0.12639
