ensembl_gene_id	disorder_ratio
YDR258C	0.00616522811344019
YKL205W	0
YPL124W	0.4901185770750988
YPL174C	0.00460829493087557
YKL141W	0
YML062C	0.3877551020408163
YLR441C	0.05490196078431372
YBR248C	0
YMR037C	0.5852272727272727
YKL062W	0.5984126984126984
YDR538W	0
YKR056W	0.07981220657276995
YBR171W	0.00485436893203883
YBR170C	0.00517241379310344
YNL329C	0
YEL002C	0.01627906976744186
YDL095W	0.07221542227662178
YGL145W	0
YGL195W	0
YOL069W	0
YFR002W	0.00834326579261025
YKL143W	0.8077753779697624
YDR404C	0
YJL154C	0
YAL001C	0.1043103448275862
YMR125W	0.01742160278745644
YML027W	0.5792207792207792
YHR041C	0
YKL140W	0.18613138686131384
YGL208W	0.5590361445783133
YPR163C	0.7958715596330275
YBL047C	0.6842867487328023
YBL051C	0.6137724550898204
YBL052C	0.1793020457280385
YBL054W	0.68
YBL056W	0.16452991452991453
YBL058W	0.6099290780141844
YBL060W	0.00291120815138282
YBL061C	0.4324712643678161
YBL064C	0
YKL188C	0.141852286049238
YKL185W	0.43197278911564624
YKL014C	0.00623582766439909
YKL017C	0
YKL101W	0.463768115942029
YKL099C	0.684
YKL108W	0.6777041942604857
YDR099W	0.28205128205128205
YFR019W	0.3955223880597014
YOR329C	0.8727064220183486
YML028W	0.00510204081632653
YNL197C	0.5506807866868382
YER068W	0.48722316865417375
YDR244W	0.4101307189542483
YJR066W	0.00566801619433198
YBR081C	0.3228228228228228
YDR086C	0.2375
YGR082W	0.30601092896174864
YLR170C	0
YDL006W	0
YMR190C	0.4443676572218383
YPL129W	0.20081967213114751
YFL016C	0.13111545988258316
YMR021C	0.2158273381294964
YOL082W	0.04096385542168675
YBL004W	0.01444043321299639
YBR002C	0
YDL226C	0.59375
YLR168C	0
YKL089W	0.6484517304189436
YMR094W	0.1087866108786611
YBR036C	0.13170731707317074
YLR398C	0.1647241647241647
YJL127C	0.3671875
YDL240W	0.06096361848574238
YKL056C	0
YKL144C	0.16037735849056603
YKL059C	0.5873015873015873
YKL057C	0
YKL054C	0.7195121951219512
YKL052C	0.6815068493150684
YLR399C	0.5889212827988338
YOR237W	0.1889400921658986
YPL145C	0
YAR042W	0.24579124579124575
YKL156W	0
YKL134C	0
YKL135C	0
YKL171W	0.3577586206896552
YKL161C	0
YKL129C	0.25943396226415094
YKL218C	0
YKL078W	0.07891156462585033
YKL067W	0
YKL049C	0.49344978165938863
YKL029C	0.11061285500747384
YKL026C	0
YKL196C	0
YKL073W	0.06015891032917139
YOR089C	0.18095238095238095
YKR014C	0.19658119658119655
YKR054C	0.0136852394916911
YKR072C	0.5765124555160143
YLR332W	0.4734042553191489
YKL220C	0
YKL217W	0.1331168831168831
YKL213C	0
YKL204W	0.8401898734177216
YKL195W	0.6724565756823822
YKL193C	0.06804733727810651
YKL173W	0.12698412698412698
YKL172W	0.8266978922716628
YKL165C	0.00761697497279651
YKL155C	0.0429936305732484
YKL154W	0
YKL150W	0
YKL130C	0
YKL090W	0.01580135440180587
YKL088W	0.5954465849387041
YKL086W	0.04724409448818897
YKL082C	0.9285714285714286
YKL077W	0.1836734693877551
YKL074C	0.3548387096774194
YKL069W	0
YKL046C	0.0378619153674833
YKL042W	0.68044077134986225
YKL041W	0.49107142857142855
YKL034W	0
YKL028W	0.5663900414937759
YKL025C	0.05596465390279823
YKL018W	0
YKL006W	0
YKL004W	0
YKL002W	0.75
YKR016W	0
YKR017C	0
YKR020W	0.5487804878048781
YKR021W	0.2502732240437158
YKR023W	0.6566037735849056
YKR027W	0.01699346405228758
YKR028W	0.3659244917715392
YKR029C	0.33155792276964047
YKR031C	0.20320855614973263
YKR036C	0.02799377916018662
YKR037C	0
YKR038C	0
YKR042W	0.13424657534246576
YKR043C	0.02952029520295203
YKR058W	0.487012987012987
YKR063C	0.04382470119521912
YKR067W	0.14131897711978467
YKR068C	0
YKR071C	0.21551724137931033
YKR076W	0
YKR081C	0.3023255813953488
YKR082W	0
YKR083C	0.40601503759398494
YKR087C	0
YKR089C	0.23846153846153847
YKR102W	0.20444824636441403
YGR185C	0.1319796954314721
YBR122C	0.6045197740112994
YBL022C	0.20653133274492497
YMR105C	0.03866432337434095
YJR040W	0.01668806161745828
YNR033W	0
YBR263W	0
YMR054W	0.07528089887640449
YLR305C	0
YDR178W	0.00552486187845303
YHR001W-A	0.11688311688311688
YEL046C	0
YPR025C	0.2875318066157761
YLR337C	0.97062423500612
YPL043W	0.27445255474452557
YMR120C	0
YMR116C	0
YLR109W	0
YBL085W	0.5979591836734693
YBL084C	0.22295514511873352
YBL068W	0
YBR015C	0.02680067001675042
YBR028C	0.05142857142857143
YBR026C	0
YBR034C	0
YBR035C	0.0219298245614035
YBR039W	0
YBR059C	0.6380866425992779
YBR068C	0.1444991789819376
YBR069C	0.12924071082390953
YBR073W	0.1503131524008351
YBR139W	0
YBL088C	0
YBR136W	0
YBR142W	0.1203104786545925
YBR149W	0
YBR164C	0
YBL035C	0.1829787234042553
YBR175W	0
YBR180W	0.20454545454545456
YBR182C	0.4845132743362832
YBR198C	0.31453634085213034
YBR205W	0
YBR202W	0.00710059171597633
YBR222C	0.1123388581952118
YBR229C	0
YBR204C	0
YBR239C	0.14177693761814744
YBR244W	0
YBR245C	0.19309123117803365
YBR264C	0
YBR274W	0
YBR281C	0
YBR288C	0.0062111801242236
YBL103C	0.7386831275720165
YBL101C	0.4368845120859445
YBL098W	0
YBL097W	0.43103448275862066
YBL091C	0.21852731591448932
YBL079W	0.07390146471371505
YBL078C	0
YBL034C	0.19431592861863847
YBL032W	0.14173228346456693
YBL026W	0
YBL024W	0.11257309941520469
YBL019W	0.03076923076923077
YBL018C	0
YBR004C	0
YBR005W	0.7605633802816901
YBR017C	0.04248366013071895
YBR029C	0.09846827133479212
YBR041W	0
YBR043C	0.2525399129172714
YBR044C	0
YBR057C	0.4890710382513661
YBR058C	0.05121638924455826
YBR061C	0.01935483870967742
YBR070C	0
YBR074W	0.10655737704918032
YBR077C	0
YBR078W	0.08391608391608392
YBR079C	0.24481327800829877
YBR086C	0.3773784355179704
YBR087W	0
YBR095C	0.32790697674418606
YBR098W	0.13603473227206947
YBR102C	0.28818061088977426
YBR103W	0.07102803738317758
YBR105C	0.19337016574585636
YBR106W	0.1702127659574468
YBR107C	0
YBR108W	0.9978880675818372
YBR128C	0.05232558139534884
YBR130C	0.4047058823529412
YBR131W	0.11079545454545454
YBR133C	0.05441354292623942
YBR147W	0
YBR156C	0.7191977077363897
YBR158W	0.10746812386156648
YBR159W	0.01440922190201729
YBR161W	0.04787234042553191
YBR163W	0
YBR167C	0.00714285714285714
YBR177C	0
YBR179C	0.1087719298245614
YBR183W	0
YBR187W	0.03928571428571428
YBR193C	0.04932735426008968
YBR201W	0
YBR207W	0.2817204301075269
YBR211C	0.24691358024691357
YBR217W	0.553763440860215
YBR223C	0.06433823529411764
YBR227C	0.00961538461538461
YBR228W	0
YBR234C	0
YBR235W	0.08571428571428572
YBR246W	0
YBR247C	0.4057971014492754
YBR254C	0
YBR257W	0
YBR260C	0.17567567567567569
YBR261C	0.03879310344827586
YBR262C	0
YBR265W	0.009375
YBR267W	0.2900763358778626
YBR269C	0.8260869565217391
YBR272C	0
YBR279W	0.20898876404494385
YBR280C	0.2684458398744113
YBR283C	0
YBR290W	0.5109034267912772
YBR295W	0.09457236842105264
YBR296C	0.09233449477351915
YMR261C	0.20398481973434535
YML100W	0.2777777777777778
YMR264W	0.5763546798029556
YMR263W	0.472636815920398
YPR041W	0.2222222222222222
YOR123C	0.646551724137931
YOR232W	0.5307017543859649
YER031C	0.14798206278026907
YNL053W	0.5971370143149284
YHR072W	0.02462380300957592
YMR139W	0
YLR248W	0.3655737704918033
YJL001W	0
YIL043C	0
YJR103W	0
YEL058W	0
YNL290W	0.03529411764705882
YOR217W	0.2578397212543554
YLR342W	0.08795309168443496
YEL019C	0
YGL127C	0.13385826771653545
YLR079W	1
YNL259C	0
YIR011C	0.2727272727272727
YPL210C	0.1140625
YHL011C	0
YHR082C	0.6705539358600583
YHR102W	0.5509259259259259
YHR096C	0.13344594594594594
YHR129C	0
YHR216W	0
YHL019C	0.2396694214876033
YHL015W	0.34710743801652894
YHL003C	0.1654501216545012
YHR006W	0.3918669131238447
YHR046C	0
YHR021C	0
YHR065C	0.22355289421157684
YHR073W	0.2178714859437751
YHR104W	0
YNL257C	0.0065093572009764
YHR169W	0.12296983758700696
YHR183W	0
YHL040C	0.07974481658692185
YHL031C	0.02242152466367713
YHL024W	0.5862552594670407
YHL023C	0.3795811518324607
YHL002W	0.4845132743362832
YHL001W	0
YHR001W	0.06636155606407322
YHR004C	0.25112107623318386
YHR009C	0.16634799235181644
YHR012W	0.25886524822695034
YHR027C	0.15709969788519637
YHR031C	0.26832641770401106
YHR034C	0.2296511627906977
YHR036W	0.49469214437367304
YHR050W	0.2058287795992714
YHR052W	0.23404255319148937
YHR056C	0.1143827859569649
YHR058C	0.31864406779661014
YHR061C	0.5987261146496815
YHR062C	0.10921501706484642
YHR064C	0.0483271375464684
YHR069C	0.15041782729805014
YHR070W	0.03807615230460922
YHR076W	0
YHR080C	0.5063197026022305
YHR081W	0.4619565217391304
YHR085W	0.06287425149700598
YHR088W	0.2711864406779661
YHR090C	0.3404255319148936
YHR098C	0.13670613562970935
YHR099W	0.02564102564102564
YHR105W	0.2336448598130841
YHR108W	0.1606837606837607
YHR111W	0.01818181818181818
YHR113W	0
YHR114W	0.22274881516587677
YHR115C	0.27403846153846156
YHR117W	0.10641627543035992
YHR118C	0.35172413793103446
YHR119W	0.27314814814814814
YHR124W	0.2073365231259968
YHR132C	0
YHR134W	0.02973977695167286
YHR137W	0
YHR142W	0
YHR143W	0.48615384615384616
YHR154W	0.27850467289719627
YHR158C	0.4381443298969072
YHR160C	0.01060070671378092
YHR161C	0.4835164835164835
YHR162W	0
YHR164C	0.23390275952693823
YHR170W	0.1525096525096525
YHR171W	0
YHR172W	0
YHR181W	0.0087719298245614
YHR186C	0.1329479768786127
YHR187W	0
YHR188C	0
YHR192W	0.08633093525179857
YHR193C	0.29310344827586204
YHR195W	0.34579439252336447
YHR196W	0.07478260869565218
YHR197W	0.17693315858453473
YHR200W	0.27611940298507465
YHR204W	0
YHR206W	0.40514469453376206
YHR207C	0.1596958174904943
YHR208W	0
YHR211W	0.49953488372093025
YOL005C	0
YOR014W	0.3896961690885072
YDR254W	0.02838427947598253
YOR020C	0
YML074C	0.6423357664233577
YMR260C	0.392156862745098
YLR055C	0.3222591362126246
YMR167W	0.1248374512353706
YNL004W	0.3876651982378855
YOL122C	0.18608695652173912
YIL139C	0
YIL140W	0.36573511543134873
YGL006W	0.00682011935208866
YOR039W	0
YDR443C	0.2612676056338028
YGL095C	0
YOR198C	0.1723404255319149
YDR076W	0
YDR072C	0.1840607210626186
YDR073W	0.1834319526627219
YDR080W	0.10383064516129031
YDR082W	0
YDR083W	0.29336734693877553
YOL020W	0.07432432432432433
YDL195W	0.3582089552238806
YJL165C	0.52046783625731
YML064C	0.19591836734693877
YFR031C	0.19572649572649573
YER129W	0.5586690017513135
YPL209C	0.16893732970027248
YDR297W	0
YMR058W	0.02515723270440251
YDR208W	0.35173299101412064
YDR270W	0.00298804780876494
YPL190C	0.6670822942643392
YIR034C	0
YDR207C	0.8899521531100478
YIL009W	0.00144092219020172
YDR343C	0.1
YDR342C	0.1087719298245614
YNL169C	0.058
YGL022W	0
YNR052C	0.3163972286374134
YDL101C	0.03703703703703703
YDR264C	0.14136125654450263
YPL161C	0
YLR088W	0.06840390879478828
YNL084C	0.24355300859598855
YIL046W	0.1890625
YLR150W	1
YGL178W	0.4610011641443539
YPL042C	0.23603603603603604
YDR228C	0.14376996805111822
YOR127W	0.5124131082423039
YNL267W	0.2195121951219512
YMR008C	0
YPL050C	0
YDR142C	0
YDR135C	0.0165016501650165
YGR020C	0
YMR287C	0.03405572755417956
YJL143W	0.00632911392405063
YJL191W	0.35507246376811596
YDL160C	0.1600790513833992
YER015W	0
YLR223C	0.7944700460829494
YPR104C	0.6217948717948718
YJR016C	0.03418803418803419
YAL026C	0.13431734317343175
YJL204C	0
YJL200C	0.08871989860583017
YJL197W	0.20015948963317384
YJL196C	0.02580645161290322
YAR033W	0.09401709401709402
YGR234W	0
YDL056W	0.2893157262905162
YOR209C	0.00699300699300699
YMR129W	0.06507105459985041
YAL002W	0.0141287284144427
YAL007C	0.04651162790697674
YAR002W	0.7217068645640075
YAR003W	0.01877934272300469
YAR008W	0
YAL060W	0
YAL056W	0.04431818181818182
YAL053W	0.20051085568326948
YAL051W	0.12702960840496658
YAL048C	0
YAL047C	0.19935691318327975
YAL044C	0.17647058823529413
YAL042W	0.04337349397590361
YAL036C	0
YAL035W	0.4041916167664671
YAL034W-A	0
YLR292C	0
YDR388W	0.45643153526970953
YOR206W	0.31971830985915495
YOR033C	0.31339031339031337
YDR484W	0
YEL062W	0.15284552845528454
YER017C	0.09986859395532194
YMR183C	0.29491525423728815
YIL147C	0.29180327868852457
YLR025W	0.5833333333333334
YGR162W	0.6502100840336135
YGL049C	0.6236323851203501
YER125W	0.36093943139678614
YER028C	0.6979695431472082
YOR269W	0
YER154W	0.08706467661691543
YER169W	0.35050251256281406
YER136W	0
YER155C	0.1961236732810337
YER123W	0.2786259541984733
YER089C	0.23706896551724135
YEL013W	0.07439446366782007
YER114C	0.6019230769230769
YEL071W	0
YEL056W	0.07231920199501247
YEL055C	0.11154598825831702
YEL031W	0.06172839506172839
YEL026W	0
YEL022W	0.07196710075394105
YEL018W	0.1827956989247312
YEL016C	0.01217038539553752
YEL015W	0.32304900181488205
YER005W	0.06031746031746032
YER006W	0.2519230769230769
YER010C	0
YER016W	0.36627906976744184
YER018C	0.4660633484162896
YER019W	0
YER021W	0.04397705544933078
YER029C	0.4897959183673469
YER033C	0.8252788104089219
YER036C	0.08196721311475409
YER041W	0.29907773386034253
YER049W	0.02795031055900621
YER051W	0
YER072W	0.03875968992248062
YER073W	0
YER075C	0.11961206896551724
YER081W	0
YER082C	0.2888086642599278
YER083C	0.43859649122807015
YER088C	0.7805970149253731
YER093C	0.14825174825174825
YER104W	0.7115384615384616
YER105C	0.0524802300503235
YER106W	0.25496688741721857
YER107C	0
YER110C	0
YER112W	0.5401069518716578
YER116C	0.6277372262773723
YER118C	0.3542234332425068
YER120W	0.4139344262295082
YER126C	0.4061302681992337
YER139C	0
YER141W	0
YER143W	0.17757009345794392
YER146W	0
YER147C	0
YER149C	0.2785714285714286
YER157W	0.03121098626716604
YER159C	0.28169014084507044
YER062C	0
YGL225W	0.01186943620178041
YNL209W	0.03752039151712887
YNL218W	0.06473594548551959
YNL217W	0
YNL207W	0.2447058823529412
YNL206C	0.33406593406593404
YNL201C	0.07109557109557109
YNL196C	0.41946308724832215
YIL050W	0.07368421052631578
YMR038C	0
YFL017W-A	0
YMR135C	0.00879120879120879
YMR145C	0
YMR146C	0
YMR147W	0.3300970873786408
YMR148W	0.31756756756756754
YMR314W	0
YOL038W	0.07874015748031496
YMR313C	0.05607476635514018
YDR113C	0.8230563002680965
YIL030C	0.17513267626990145
YLR372W	0.11884057971014492
YDL007W	0.12356979405034324
YJL053W	0.06860158311345646
YOL094C	0
YGR270W	0.3857868020304568
YMR089C	0.1987878787878788
YNR006W	0.4678456591639871
YNR007C	0.11935483870967742
YNR008W	0.10287443267776096
YJR068W	0
YJR035W	0.34470046082949307
YOR377W	0
YGL025C	0.5491183879093199
YGR009C	0.980030721966206
YJL073W	0.21705426356589147
YJL072C	0
YJL071W	0
YJL069C	0.22895622895622897
YJL062W	0.00240963855421686
YJL061W	0
YLR039C	0
YIL138C	0.9813664596273292
YMR301C	0
YHR143W-A	0
YIL173W	0.05164622336991607
YIL159W	0.20945454545454545
YIL156W	0.25023342670401494
YIL153W	0.19083969465648856
YIL149C	0.13519952352590828
YIL146C	0.22873345935727787
YIL144W	0.14327062228654125
YIL137C	0
YIL132C	0
YIL131C	0.3181818181818182
YIL128W	0
YIL124W	0
YIL123W	0.2815126050420168
YIL115C	0.4541095890410959
YIL113W	0.19138755980861244
YIL109C	0.16846652267818574
YIL106W	0.3726114649681528
YIL105C	0.24489795918367344
YIL103W	0.07764705882352942
YIL101C	0.37712519319938176
YIL097W	0.00581395348837209
YIL095W	0.382716049382716
YIL094C	0
YIL091C	0.2302357836338419
YIL088C	0.14081632653061224
YIL084C	0.5321100917431193
YIL083C	0.0547945205479452
YIL079C	0.39166666666666666
YIL076W	0
YIL074C	0.0255863539445629
YIL065C	0
YIL049W	0
YIL048W	0.07732406602953953
YIL042C	0
YIL036W	0.7052810902896082
YIL031W	0.4748549323017408
YIL027C	0
YIL026C	0.1791304347826087
YIL024C	0
YIL017C	0.07600434310532031
YIL016W	0.02515723270440251
YIL010W	0.26976744186046514
YIL008W	0
YIL006W	0
YIL005W	0.0014265335235378
YIL003W	0.02389078498293515
YIL002C	0.05919661733615222
YIR002C	0.08056394763343404
YIR003W	1
YIR004W	0.28703703703703703
YIR005W	0
YIR010W	0.5121527777777778
YIR015W	0.0763888888888889
YIR017C	0.31016042780748665
YIR025W	0.6331521739130435
YIR037W	0
YNL002C	0.2639751552795031
YNL085W	0.08313253012048193
YPR122W	0
YJL097W	0
YOR028C	0.43728813559322033
YJL099W	0
YGL181W	0.6060606060606061
YGL086W	0.12416555407209612
YJL030W	0
YMR004W	0.19569471624266144
YGR132C	0
YMR127C	0.04142011834319527
YDR364C	0.2175824175824176
YMR168C	0
YDR062W	0.0570409982174688
YMR319C	0.03442028985507246
YGR032W	0.10395778364116096
YNL061W	0.3883495145631068
YJL025W	0
YDR478W	0.29292929292929293
YOR094W	0
YOR234C	0
YIL053W	0
YNL006W	0.0099009900990099
YPL028W	0.11809045226130652
YJL002C	0.00210084033613445
YFL031W	0.33613445378151263
YGR188C	0.32125367286973555
YOR113W	0.7582056892778993
YLR319C	0.2880710659898477
YLR353W	0.8159203980099502
YOR125C	0
YLL006W	0.10093896713615023
YLR075W	0
YPR036W	0
YPR054W	0
YDR420W	0.5049944506104328
YDR238C	0.03391572456320658
YGL137W	0.08773903262092239
YNL221C	0.14742857142857144
YNL068C	0.5220417633410673
YPL171C	0
YNL291C	0
YNL271C	0.4848950332821301
YGL192W	0.06666666666666667
YOR075W	0
YPL214C	0
YGR186W	0.7578231292517007
YGR005C	0.365
YGR059W	0.125
YPL147W	0
YOL059W	0
YDR002W	0.3482587064676617
YPL091W	0
YLR174W	0
YNL142W	0.1342685370741483
YDR195W	0.35647279549718575
YNL327W	0.10086455331412104
YNL326C	0
YNL325C	0
YNL323W	0.1714975845410628
YNL321W	0.2841409691629956
YNL310C	0
YNL309W	0.9547619047619048
YGR200C	0.0532994923857868
YGR206W	0
YJL109C	0
YJL104W	0.2214765100671141
YJL100W	0.2800658978583196
YDL104C	0
YDL103C	0
YLR015W	0.0297029702970297
YLR147C	0.0198019801980198
YKL096W-A	0.2717391304347826
YFL058W	0
YFR009W	0
YFL048C	0.0449438202247191
YFL044C	0.14285714285714285
YFL041W	0.00803858520900321
YFL034C-B	0.27526132404181186
YFL034W	0.48182665424044735
YFL033C	0.35084745762711866
YFL030W	0
YFL025C	0.00485908649173955
YFL024C	0.28725961538461536
YFL023W	0.7876884422110553
YFL007W	0.03033131124591694
YFL004W	0.11714975845410627
YFR001W	0.6666666666666666
YFR003C	1
YFR004W	0.14052287581699346
YFR010W	0.1062124248496994
YFR011C	0.07647058823529412
YFR021W	0.158
YFR022W	0.3151432469304229
YFR024C-A	0.3965141612200436
YFR027W	0.25622775800711745
YFR037C	0.16696588868940754
YFR040W	0.3143712574850299
YFR044C	0
YFR046C	0.7008310249307479
YFR051C	0.2692307692307692
YGL021W	0.2855263157894737
YPR001W	0
YGL065C	0.01391650099403578
YGL179C	0
YGL019W	0.11870503597122302
YKL006C-A	0.27835051546391754
YGL171W	0.2393617021276596
YPR129W	0.7535816618911175
YOR374W	0
YLR048W	0.17063492063492064
YGL245W	0
YOR340C	0.4969325153374234
YGL105W	0.2154255319148936
YJR042W	0.01612903225806451
YDR159W	0.2436587240584166
YLR045C	0.3310810810810811
YDR310C	0.6365348399246704
YGR274C	0.20356472795497185
YNL039W	0.734006734006734
YMR092C	0
YDL178W	0
YGR261C	0.14091470951792337
YLR289W	0
YDR108W	0.03008595988538682
YGL175C	0.36231884057971014
YGL174W	0.7142857142857143
YGR195W	0.12601626016260162
YGR198W	0.00244798041615667
YJR006W	0
YJL125C	0.20365535248041777
YJL006C	0
YML112W	0
YOR103C	0.19230769230769232
YJR143C	0.03280839895013123
YMR035W	0
YJL184W	1
YJL183W	0.02606635071090047
YJL178C	0.15867158671586715
YJL177W	0.33152173913043476
YJL168C	0.1377899045020464
YJL158C	0.2290748898678414
YJL156C	0.2145922746781116
YJL148W	0.22746781115879827
YJL145W	0
YJL137C	0.11842105263157894
YJL134W	0.00733496332518337
YJL126W	0
YJL124C	0.13372093023255813
YJL112W	0.10504201680672268
YJL091C	0
YJL090C	0.17015706806282724
YJL084C	0.45506692160611856
YJL079C	0.34448160535117056
YJL078C	0.5550510783200908
YJL076W	0.8486122792262405
YJL074C	0.05284552845528455
YJL060W	0
YJL058C	0.289134438305709
YJL056C	0.2340909090909091
YJL054W	0.17154811715481172
YJL050W	0.1174277726001864
YJL047C	0.00593824228028503
YJL039C	0.0011883541295306
YJL036W	0.07328605200945626
YJL035C	0
YJL029C	0
YJL024C	0
YJL020C	0.7139152981849611
YJL019W	0.2859237536656892
YJL013C	0.2563106796116505
YJL012C	0.08460471567267684
YJL011C	0.13043478260869565
YJL010C	0.12462462462462462
YJR001W	0.2026578073089701
YJR002W	0.5750421585160203
YJR022W	0
YJR025C	0
YJR031C	0.03338068181818181
YJR032W	0
YJR033C	0.08327192336035372
YJR043C	0.6542857142857142
YJR046W	0
YJR053W	0.6707317073170732
YJR054W	0.2776659959758551
YJR059W	0.5
YJR069C	0
YJR070C	0.08923076923076922
YJR072C	0.2935064935064935
YJR075W	0.00505050505050505
YJR082C	0.9734513274336284
YJR084W	0
YJR089W	0.5041928721174004
YJR092W	0.5183137525915688
YJR102C	0
YJR105W	0
YJR112W	0.02487562189054726
YJR117W	0
YJR119C	0
YJR122W	0
YJR125C	0.5784313725490197
YJR130C	0
YJR135C	0
YJR137C	0.02357836338418862
YJR138W	0.06944444444444445
YJR140C	0.07584951456310679
YJR148W	0
YJR150C	0.2550335570469799
YOR321W	0.01859229747675963
YLR220W	0.2577639751552795
YNL025C	0
YDR308C	0
YMR246W	0
YLR136C	0.01403508771929824
YPR026W	0.02394715111478117
YNL096C	0
YNL087W	0.06876061120543293
YGR149W	0.08564814814814815
YGR150C	0.03587962962962963
YGR158C	0.184
YDR376W	0
YGR072W	0.4987080103359174
YPL085W	0.7580865603644646
YOR085W	0
YDL141W	0
YMR276W	0.7560321715817694
YMR275C	0.22540983606557377
YNL305C	0.101010101010101
YNL304W	0.20623501199040767
YNL299W	0.37383177570093457
YNL298W	0.3836104513064133
YNL297C	0.03361858190709047
YNL293W	0.24170616113744076
YOR368W	0.1396508728179551
YPL084W	0.1670616113744076
YDR508C	0.2383107088989442
YHR039C-A	0.40350877192982454
YGR119C	0.5212569316081331
YML110C	0
YDR331W	0
YMR189W	0
YLR185W	0.02272727272727272
YNL131W	0.28289473684210525
YML022W	0
YPR124W	0.6527093596059114
YDR012W	0.143646408839779
YDR192C	0.8162790697674419
YGL092W	0.18754745634016703
YGR091W	0.30364372469635625
YGR180C	0
YMR288W	0.12461380020597322
YMR078C	0.05128205128205128
YML014W	0.3655913978494624
YGR227W	0.03428571428571429
YGR221C	0.3504823151125402
YGR223C	0
YGR225W	0.1011804384485666
YGR231C	0
YGR235C	0.05579399141630901
YGR238C	0.19954648526077096
YGR239C	0.13194444444444445
YML056C	0
YLR432W	0
YMR304W	0
YMR223W	0
YMR005W	0.5695876288659794
YDR156W	0.13138686131386862
YML004C	0
YDR245W	0.11195928753180662
YMR060C	0
YMR273C	0.8371584699453551
YMR020W	0
YOR058C	0.2395480225988701
YDL064W	0
YOL143C	0
YNL261W	0
YOL148C	0.6539735099337748
YNL106C	0.20794590025359255
YNL100W	0
YNL097C	0.3939393939393939
YDR500C	0.4204545454545454
YGR267C	0.23045267489711935
YLR371W	0.25663716814159293
YGL251C	0.08256107834877843
YGL210W	0.13963963963963963
YDR328C	0.5670103092783505
YDR390C	0.1320754716981132
YOR347C	0
YDR092W	0.0065359477124183
YLR306W	0.10106382978723404
YLR200W	0.04385964912280701
YML103C	0
YER087C-B	0.4878048780487805
YER019C-A	0.3977272727272727
YDL116W	0
YLR153C	0.00439238653001464
YPR173C	0.13272311212814644
YGL091C	0.08841463414634146
YOR363C	0.0893574297188755
YGL027C	0
YGL094C	0
YGL100W	0.05157593123209169
YGL126W	0
YGL162W	0
YGL209W	0.7722513089005235
YGR170W	0.14938488576449913
YGR099W	0.00436046511627907
YGR172C	0.00403225806451612
YGL112C	0.00775193798449612
YGR123C	0
YGR048W	0.3157894736842105
YGR060W	0.05825242718446602
YGR289C	0.13636363636363635
YGR281W	0.10900473933649288
YGR287C	0.00679117147707979
YGL249W	0
YGL246C	0
YGL244W	0.6308243727598566
YGL241W	0
YGL240W	0
YGL227W	0.2661795407098121
YGL223C	0
YGL220W	0
YGL219C	0.11328976034858387
YGL216W	0.14906832298136646
YGL211W	0
YGL202W	0.004
YGL201C	0.2232055063913471
YGL198W	0.07659574468085106
YGL196W	0
YGL194C	0.0243362831858407
YGL180W	0.19175027870680045
YGL160W	0.08947368421052632
YGL153W	0.41935483870967744
YGL151W	0.07685512367491167
YGL150C	0.2867696440564137
YGL141W	0.04285714285714286
YGL131C	0.0541696364932288
YGL124C	0
YGL120C	0.08996088657105607
YGL113W	0.3592814371257485
YGL110C	0.2980769230769231
YGL107C	0.01083591331269349
YGL106W	0
YGL101W	0
YGL099W	0.2390625
YGL098W	0.363265306122449
YGL093W	0.4809160305343512
YGL090W	0.28978622327790976
YGL087C	0
YGL084C	0
YGL080W	0.01538461538461538
YGL075C	0.2144702842377261
YGL068W	0.10824742268041238
YGL067W	0
YGL066W	0.7199391171993912
YGL064C	0.09090909090909093
YGL061C	0.4089068825910931
YGL059W	0
YGL054C	0.05797101449275362
YGL051W	0.08547008547008547
YGL047W	0
YGL037C	0
YGL023C	0.6362204724409449
YGL020C	0
YGL018C	0.00543478260869565
YGL005C	0
YGL004C	0
YGL003C	0.3551236749116608
YGL001C	0
YGR002C	0.4096638655462185
YGR003W	0
YGR010W	0.27341772151898736
YGR013W	0.3870967741935484
YGR015C	0
YGR024C	0
YGR030C	0
YGR031W	0
YGR036C	0.02928870292887029
YGR038W	0.32882882882882886
YGR046W	0
YGR056W	0.3081896551724138
YGR058W	0.3970149253731343
YGR080W	0.1355421686746988
YGR081C	0.6238095238095238
YGR086C	0.3008849557522124
YGR090W	0.06386418755052546
YGR093W	0.0670611439842209
YGR095C	0
YGR101W	0
YGR103W	0.3636363636363637
YGR106C	0.09433962264150944
YGR110W	0
YGR112W	0.12596401028277637
YGR113W	0.6676384839650146
YGR120C	0
YGR128C	0
YGR129W	0.9953488372093025
YGR136W	0.45228215767634855
YGR142W	0.4585365853658537
YGR163W	0
YGR169C	0
YGR177C	0
YGR178C	0.7908587257617729
YGR179C	0.4408866995073892
YGR181W	0
YGR189C	0.32938856015779094
YGR211W	0.1131687242798354
YGR241C	0.5193661971830986
YGR243W	0
YGR247W	0
YGR251W	0.6173469387755102
YGR255C	0
YGR262C	0
YGR263C	0
YGR271W	0
YGR275W	0.9044585987261148
YGR279C	0.22020725388601037
YGR280C	0.3763837638376384
YLR212C	0.07610993657505286
YDR144C	0.05201342281879195
YML060W	0
YNL070W	0
YNL222W	0
YNL126W	0
YNL012W	0
