ensembl_gene_id	alphafold_perc_60
YOL004W	0.4446614583333333
YDR242W	0.007285974499089253
YJR017C	0.047058823529411764
YOL058W	0.004761904761904762
YGR209C	0
YIL004C	0.28169014084507044
YGL156W	0.014773776546629732
YKL114C	0.07901907356948229
YFL014W	0.5229357798165137
YCR020C-A	0.011363636363636364
YCR019W	0.027548209366391185
YHL022C	0.08793969849246232
YHL021C	0.15698924731182795
YLL021W	0.6643929058663028
YNL229C	0.2344632768361582
YML063W	0.15294117647058825
YIL119C	0.6240786240786241
YPR074C	0.0029411764705882353
YCR042C	0.255863539445629
YHR057C	0.15121951219512195
YLR433C	0.1301989150090416
YHR135C	0.28066914498141265
YNL154C	0.33882783882783885
YPR161C	0.487062404870624
YEL034W	0.10191082802547771
YFR015C	0.08898305084745763
YGR076C	0.006369426751592357
YDR243C	0.16326530612244897
YKL093W	0.8908554572271387
YKR052C	0.08881578947368421
YKR053C	0.09158415841584158
YNL240C	0.2240325865580448
YLR027C	0.0023923444976076554
YLR362W	0.3612273361227336
YMR011W	0.08872458410351201
YDL134C	0.13821138211382114
YDL188C	0.16976127320954906
YGR116W	0.19641626464507236
YHR014W	0.9450171821305842
YGR135W	0.04263565891472868
YML092C	0.008
YJR077C	0.03536977491961415
YML115C	0.22429906542056074
YDR495C	0.12858555885262116
YMR203W	0.16020671834625322
YBL041W	0.05394190871369295
YMR036C	0.6353790613718412
YLR300W	0.07589285714285714
YMR283C	0.07017543859649122
YMR281W	0.07236842105263158
YBR037C	0.2745762711864407
YLL043W	0.5112107623318386
YHR026W	0.07042253521126761
YGR148C	0.12258064516129032
YKL197C	0.21188878235858102
YBR092C	0.055674518201284794
YDR293C	0.3112
YEL032W	0.2646755921730175
YMR079W	0.009868421052631578
YKL149C	0.12839506172839507
YER013W	0.14759825327510917
YPR175W	0.1988388969521045
YMR220W	0.004434589800443459
YBL105C	0.34404865334491747
YOR351C	0.22334004024144868
YOR350C	0.17647058823529413
YNL112W	0.18864468864468864
YPL119C	0.28687196110210694
YDR423C	0.530562347188264
YJR090C	0.2710686359687228
YNL289W	0.3655913978494624
YGR108W	0.3651804670912951
YPR119W	0.39307535641547864
YDL155W	0.28805620608899296
YLR210W	0.3108695652173913
YOR003W	0.14435146443514643
YDL122W	0.3584672435105068
YOL023W	0.10207100591715976
YLR069C	0.0683311432325887
YOL022C	0.29901960784313725
YPR065W	0.6413043478260869
YOR157C	0.022988505747126436
YDL230W	0.041791044776119404
YMR296C	0.043010752688172046
YBL093C	0.4
YML008C	0.028720626631853787
YOR201C	0.1966019417475728
YKR048C	0.290167865707434
YNL007C	0.24147727272727273
YKL190W	0.09714285714285714
YML123C	0.06473594548551959
YMR061W	0.11816838995568685
YGL044C	0.25
YCR038C	0.34890965732087226
YDR004W	0.2717391304347826
YER111C	0.5562671546203111
YMR214W	0.14588859416445624
YCR036W	0.003003003003003003
YCR008W	0.5024875621890548
YCR069W	0.11635220125786164
YIR029W	0.03498542274052478
YCR092C	0.1512770137524558
YCR063W	0.03821656050955414
YGL010W	0.011494252873563218
YGL014W	0.6114864864864865
YGL012W	0.046511627906976744
YCR091W	0.5388888888888889
YCR002C	0.06521739130434782
YCR009C	0.033962264150943396
YCL032W	0.4595375722543353
YCR024C	0.06097560975609756
YCR098C	0.15637065637065636
YCR001W	0.6538461538461539
YCR003W	0.2786885245901639
YCR004C	0.17408906882591094
YCR006C	0.9554140127388535
YCR023C	0.19639934533551553
YCR025C	0.9264705882352942
YCR026C	0.29784366576819404
YCR007C	0.200836820083682
YCR054C	0.06927175843694494
YCR032W	0.1324411628980157
YCR033W	0.7112561174551386
YCR034W	0.08357348703170028
YCR035C	0.14213197969543148
YCR037C	0.27302275189599134
YCR043C	0.3779527559055118
YCR020C	0.004651162790697674
YCR065W	0.74822695035461
YCR067C	0.647887323943662
YCR095C	0.34806629834254144
YCL028W	0.7777777777777778
YCL031C	0.1111111111111111
YCL034W	0.288135593220339
YCL036W	0.1978798586572438
YCR011C	0.1811248808388942
YCR083W	0.11811023622047244
YCL035C	0
YCL017C	0.2052313883299799
YCL057W	0.0449438202247191
YCL025C	0.16429699842022116
YCR105W	0.00554016620498615
YCR027C	0.11483253588516747
YCL064C	0.03888888888888889
YCL048W	0.22462203023758098
YCR045C	0.1975560081466395
YCR072C	0.02912621359223301
YLR078C	0.24180327868852458
YDL058W	0.17541899441340783
YCL024W	0.5438765670202508
YCR073C	0.270473328324568
YDL150W	0.495260663507109
YGL123W	0.12992125984251968
YER094C	0.004878048780487805
YER179W	0.0688622754491018
YER095W	0.205
YNL064C	0.14425427872860636
YKL015W	0.3687436159346272
YEL027W	0.03125
YCL010C	0.14285714285714285
YCL011C	0.39344262295081966
YCL014W	0.5843520782396088
YCL016C	0
YCL001W	0.15425531914893617
YCL002C	0
YCL033C	0.23214285714285715
YCL037C	0.631336405529954
YCL038C	0.0946969696969697
YCL039W	0.2523489932885906
YCL042W	1
YCL044C	0.26139088729016785
YCL045C	0.08552631578947369
YCL047C	0.01937984496124031
YCL049C	0.5128205128205128
YCL004W	0.10556621880998081
YCL051W	0.7547169811320755
YCL052C	0.028846153846153848
YCL054W	0.29369797859690844
YCL055W	0.11343283582089553
YCL056C	0.4236111111111111
YCL058C	1
YCL059C	0.03481012658227848
YCL005W	0.47265625
YCL061C	0.6897810218978102
YCL063W	0.640661938534279
YCL068C	0.6692307692307692
YCL069W	0.05895196506550218
YCL073C	0.1073170731707317
YCL008C	0.18701298701298702
YCL009C	0.08737864077669903
YCR100C	0.12974683544303797
YCR101C	0.08791208791208792
YCR102C	0
YCR104W	0.21774193548387097
YCR106W	0.1466346153846154
YCR107W	0.10192837465564739
YCR010C	0.21908127208480566
YCR014C	0.140893470790378
YCR015C	0.0031545741324921135
YCR016W	0.3586206896551724
YCR017C	0.05666316894018888
YCR021C	0.15963855421686746
YCR022C	1
YCR028C	0.15234375
YCR030C	0.4114942528735632
YCR044C	0.06442577030812324
YCR046C	0.03550295857988166
YCR047C	0.09090909090909091
YCR048W	0.1819672131147541
YCR050C	0.8431372549019608
YCR051W	0.15765765765765766
YCR052W	0.3064182194616977
YCR057C	0.08992416034669556
YCR059C	0.08914728682170543
YCR060W	0.17117117117117117
YCR061W	0.2694136291600634
YCR068W	0.2076923076923077
YCR071C	0.18493150684931506
YCR077C	0.4648241206030151
YCR079W	0.14027149321266968
YCR081W	0.21373510861948142
YCR082W	0.0390625
YCR085W	0.9401709401709402
YCR086W	0.06315789473684211
YCR089W	0.8986948415164698
YCR090C	0
YCR093W	0.12286527514231499
YCR094W	0.09974424552429667
YCR099C	0.03870967741935484
YCR076C	0.468
YDL127W	0.4025974025974026
YDL126C	0.13532934131736526
YML078W	0.1043956043956044
YFL002C	0.07755775577557755
YHR120W	0.12095933263816476
YOL090W	0.07053941908713693
YDL200C	0.015957446808510637
YGR087C	0.0017761989342806395
YGL116W	0.4180327868852459
YPL131W	0.006734006734006734
YKR034W	0.5092936802973977
YER170W	0.07555555555555556
YDL170W	0.16098484848484848
YMR055C	0
YOR026W	0.008797653958944282
YML016C	0.5173410404624278
YPL160W	0.03853211009174312
YJL139C	0.10747663551401869
YNL312W	0.2857142857142857
YJL173C	0.05737704918032787
YJR123W	0.07555555555555556
YIL133C	0.010050251256281407
YNL069C	0.005050505050505051
YOR096W	0.015789473684210527
YKL113C	0.034031413612565446
YDR123C	0.5197368421052632
YBR278W	0.40298507462686567
YJR005W	0.13285714285714287
YFR014C	0.2802690582959641
YLR258W	0.08368794326241134
YGR159C	0.5652173913043478
YNR013C	0.22371364653243847
YNR012W	0.09780439121756487
YJL172W	0.10416666666666667
YAR015W	0.006535947712418301
YAR019C	0.2535934291581109
YAR014C	0.764456981664316
YBR067C	0.5619047619047619
YOL096C	0.09615384615384616
YML010W	0.4722483537158984
YGL119W	0.18762475049900199
YGL035C	0.7837301587301587
YIL160C	0.023980815347721823
YLR148W	0.05664488017429194
YDR483W	0.13574660633484162
YOR099W	0.02544529262086514
YAL058W	0.14342629482071714
YGR029W	0.14814814814814814
YEL061C	0.321
YNL137C	0.00205761316872428
YGL070C	0.09836065573770492
YNL113W	0.2676056338028169
YAL034C	0.5907990314769975
YAL032C	0.25065963060686014
YAL033W	0.15606936416184972
YOR178C	0.7717528373266078
YHR089C	0.5317073170731708
YMR267W	0.06451612903225806
YER065C	0.02872531418312388
YOR136W	0.056910569105691054
YEL012W	0.1651376146788991
YKL216W	0
YKL215C	0.019440124416796267
YBL039C	0.024179620034542316
YKL096W	0.39748953974895396
YKL095W	0.19424460431654678
YKL094W	0.009584664536741214
YKL007W	0.033582089552238806
YKL008C	0.17942583732057416
YMR201C	0.24797843665768193
YKR050W	0.37682789651293586
YMR152W	0.005479452054794521
YMR150C	0.10526315789473684
YKL117W	0.30092592592592593
YKL116C	0.3359073359073359
YGR028W	0.09392265193370165
YBL063W	0.3159315931593159
YPL155C	0.37535410764872523
YGL148W	0
YKL003C	0
YDL205C	0.06116207951070336
YDR498C	0.2819843342036554
YDR329C	0.13151927437641722
YDR036C	0.068
YNL037C	0.06666666666666667
YLR286C	0.3202846975088968
YPR086W	0.15072463768115943
YGR246C	0.2684563758389262
YPL204W	0.22874493927125505
YER177W	0.056179775280898875
YGR133W	0.08196721311475409
YBR200W	0.35208711433756806
YLL045C	0.05859375
YOR208W	0.3546666666666667
YBR023C	0.21802575107296138
YER044C-A	0.18137254901960784
YKR002W	0.07394366197183098
YBL023C	0.2119815668202765
YML105C	0.18315018315018314
YLR274W	0.17161290322580644
YDR353W	0
YBR275C	0.4420668058455115
YPL048W	0.08433734939759036
YHR093W	0.9945054945054945
YKL019W	0.0031645569620253164
YHR190W	0.0022522522522522522
YER003C	0.002331002331002331
YPR120C	0.27586206896551724
YMR271C	0.02643171806167401
YDR497C	0.1660958904109589
YOL103W	0.21018062397372742
YDR164C	0.15607734806629833
YMR137C	0.33434190620272314
YOR317W	0.008571428571428572
YPR103W	0.059233449477351915
YFR050C	0.0037593984962406013
YPR019W	0.2497320471596999
YMR080C	0.19876416065911431
YGL143C	0.13559322033898305
YGL142C	0.025974025974025976
YGR218W	0.043357933579335796
YKL016C	0.05172413793103448
YNL117W	0
YAL030W	0.10256410256410256
YDR285W	0.38971428571428574
YFL001W	0.12669683257918551
YJR139C	0.005571030640668524
YBR114W	0.2468354430379747
YGR220C	0.08178438661710037
YAL012W	0
YAL017W	0.5228613569321534
YAL011W	0.3632
YAL014C	0.28627450980392155
YAL015C	0.20300751879699247
YAL018C	0.09230769230769231
YAL019W	0.4261715296198055
YAL022C	0.19922630560928434
YAL023C	0.077733860342556
YAL016W	0.05669291338582677
YAL021C	0.2927120669056153
YAL013W	0.5259259259259259
YAL020C	0.021021021021021023
YKL080W	0.07908163265306123
YLL026W	0.06167400881057269
YDR074W	0.05803571428571429
YGL038C	0.07916666666666666
YGR037C	0
YNL074C	0.827433628318584
YNL073W	0.08159722222222222
YNL287W	0.0748663101604278
YPR060C	0
YOL064C	0.011204481792717087
YHL032C	0.17912552891396333
YIL155C	0.09553158705701079
YNL236W	0.07186858316221766
YER023W	0.0034965034965034965
YDR300C	0.10046728971962617
YOR211C	0.27014755959137343
YPR035W	0.013513513513513514
YBL015W	0
YEL052W	0.18467583497053044
YGR144W	0.03374233128834356
YBL017C	0.15452818239392022
YNR044W	0.6675862068965517
YDR385W	0.020190023752969122
YOR133W	0.020190023752969122
YDR052C	0.5198863636363636
YBR218C	0.03220338983050847
YPR111W	0.21631205673758866
YLR120C	0.28998242530755713
YKL121W	0.45422535211267606
YPR058W	0.0749185667752443
YKL120W	0.046296296296296294
YPL082C	0.18371719335832887
YGR014W	0.8545176110260337
YLR203C	0.12155963302752294
YOR373W	0.5146886016451234
YMR308C	0.013774104683195593
YGR044C	0.5033333333333333
YLR205C	0.03785488958990536
YML120C	0.08576998050682261
YKL119C	0.09767441860465116
YKL122C	0.39520958083832336
YKL124W	0.38687392055267705
YLR204W	0.6216216216216216
YDR075W	0.06493506493506493
YDR047W	0.0027624309392265192
YPR190C	0.13914373088685014
YLL019C	0.4084124830393487
YIL154C	0.34971098265895956
YMR202W	0
YLR056W	0.0136986301369863
YIL150C	0.2626970227670753
YDR001C	0.09587217043941411
YBL074C	0.1267605633802817
YHR079C	0.3183856502242152
YPL175W	0.05088495575221239
YKL079W	0.2820121951219512
YLR447C	0.005797101449275362
YBR123C	0.2110939907550077
YKL212W	0.027287319422150885
YIR027C	0.015217391304347827
YNR043W	0
YNR041C	0.13172043010752688
YGR253C	0.07307692307692308
YDR356W	0.2552966101694915
YDL029W	0.0076726342710997444
YPL268W	0.20598388952819333
YLL046C	0.18473895582329317
YLL048C	0.1432871763997592
YDR405W	0.19771863117870722
YKL167C	0.029197080291970802
YDL078C	0
YLR403W	0.8038067349926794
YGL089C	0.375
YCR028C-A	0.08148148148148149
YJL115W	0.41935483870967744
YDL197C	0.4857142857142857
YBR249C	0.02702702702702703
YFL010W-A	0.8404255319148937
YGR286C	0.10133333333333333
YNL316C	0.023952095808383235
YNL315C	0.1918238993710692
YKL157W	0.10189075630252101
YLR314C	0.3019230769230769
YJR076C	0.21445783132530122
YIR032C	0
YIR030C	0
YKL191W	0.14794007490636704
YNL280C	0.00228310502283105
YKL192C	0.192
YKL189W	0.12781954887218044
YHR094C	0.11228070175438597
YDR345C	0.10052910052910052
YHR092C	0.11631944444444445
YHR107C	0.14987714987714987
YLR172C	0.013333333333333334
YAL003W	0.16990291262135923
YDR519W	0.037037037037037035
YBR221C	0.09562841530054644
YDR518W	0.07156673114119923
YGR175C	0.008064516129032258
YJL101C	0.01032448377581121
YJL159W	0.6246973365617433
YBL008W	0.3047619047619048
YOR038C	0.15771428571428572
YER025W	0.12144212523719165
YLR113W	0.19770114942528735
YPR159W	0.31805555555555554
YNL268W	0.1751227495908347
YMR081C	0.9437869822485208
YPL121C	0.22072072072072071
YOR231W	0.41929133858267714
YPL140C	0.40711462450592883
YAL029C	0.15703602991162474
YMR064W	0.13127413127413126
YDR176W	0.4074074074074074
YDL208W	0.16025641025641027
YFR052W	0.13138686131386862
YMR309C	0.1748768472906404
YLR335W	0.6861111111111111
YML031W	0.3236641221374046
YDR211W	0.1896067415730337
YLR291C	0.13648293963254593
YGR140W	0.27405857740585776
YGL122C	0.34285714285714286
YIR006C	0.6932432432432433
YLR067C	0.0766839378238342
YLL036C	0.061630218687872766
YJL203W	0.19285714285714287
YJL201W	0.332220367278798
YPL269W	0.4301242236024845
YGR285C	0.004618937644341801
YBR208C	0.019618528610354225
YJR063W	0.104
YGL207W	0.1497584541062802
YMR023C	0.16539923954372623
YNL330C	0.03233256351039261
YMR001C	0.2099290780141844
YOR270C	0.12261904761904761
YGR049W	0.3155080213903743
YIL075C	0.10687830687830688
YGR229C	0.4693069306930693
YMR165C	0.605568445475638
YDR011W	0.13057961359093936
YER022W	0.32023289665211063
YBR253W	0.19008264462809918
YDR069C	0.28509719222462204
YNL204C	0.5266666666666666
YNL202W	0.0136986301369863
YDR422C	0.7251533742331289
YGL169W	0.07042253521126761
YPL029W	0.13297150610583447
YJL106W	0.4248062015503876
YGR155W	0.06903353057199212
YKR092C	0.7364532019704434
YDR410C	0.04602510460251046
YGR104C	0.23127035830618892
YNL016W	0.4083885209713024
YPL106C	0.015873015873015872
YBR169C	0.020202020202020204
YJL176C	0.5406060606060606
YIL126W	0.26857983811626196
YER133W	0.05128205128205128
YDR129C	0.07476635514018691
YKL203C	0.11196443007275667
YPR017C	0.08391608391608392
YBL050W	0
YOR190W	0.1146067415730337
YJL155C	0.07079646017699115
YBR119W	0.04697986577181208
YOR017W	0.2175
YOL067C	0.3615819209039548
YGL252C	0.05782312925170068
YDR323C	0.14563106796116504
YEL051W	0.10546875
YEL050C	0.15776081424936386
YEL049W	0.21666666666666667
YEL048C	0.039473684210526314
YEL047C	0.002127659574468085
YEL045C	0.45390070921985815
YEL044W	0.13253012048192772
YEL043W	0.5774058577405857
YEL042W	0.14092664092664092
YEL041W	0.24848484848484848
YEL040W	0.2890792291220557
YEL038W	0.00881057268722467
YEL037C	0.4271356783919598
YEL036C	0.22
YEL035C	0.963855421686747
YEL033W	0.7122302158273381
YER132C	0.6463205932686823
YER172C	0.1091077207582062
YER173W	0.25948406676783003
YER174C	0.11475409836065574
YER175C	0
YER176W	0.26851025869759143
YER180C	0.6816479400749064
YER163C	0.02586206896551724
YER164W	0.2956403269754768
YER166W	0.22215149586250796
YGL016W	0.04440333024976873
YAR050W	0.6245933636955108
YKR084C	0.1342062193126023
YDL167C	0.5006954102920723
YDL168W	0.010362694300518135
YDL169C	0.7488789237668162
YOR194C	0.5034965034965035
YKL058W	0.13114754098360656
YEL011W	0.0014204545454545455
YDR311W	0.22585669781931464
YGL032C	0.13793103448275862
YBR236C	0.1536697247706422
YBL011W	0.2147562582345191
YBL013W	0.12468827930174564
YBL014C	0.3378076062639821
YJR144W	0.30855018587360594
YBL010C	0.35
YBL009W	0.5340236686390533
YBL007C	0.6181672025723473
YLR214W	0.04956268221574344
YHR017W	0.3090909090909091
YHR016C	0.4081196581196581
YLR397C	0.13205128205128205
YPR024W	0.22088353413654618
YML042W	0.049253731343283584
YDL220C	0.329004329004329
YOR316C	0.33029612756264237
YGL191W	0.06976744186046512
YJL210W	0.1033210332103321
YKL048C	0.434375
YLR083C	0.10194902548725637
YGL200C	0.06896551724137931
YGL255W	0.14627659574468085
YGL254W	0.6789297658862876
YJL044C	0.27074235807860264
YMR284W	0.11295681063122924
YDL013W	0.38449111470113084
YMR224C	0.3265895953757225
YBR091C	0.05504587155963303
YBR212W	0.5446428571428571
YMR091C	0.38850574712643676
YBR060C	0.46774193548387094
YLR293C	0.0547945205479452
YOR185C	0.05909090909090909
YDL210W	0.0647985989492119
YNR032W	0.17119565217391305
YDR375C	0.13157894736842105
YMR133W	0.6004672897196262
YPL234C	0.054878048780487805
YMR302C	0.14941176470588236
YIL068C	0.0906832298136646
YLR032W	0.30025662959794697
YOR036W	0.1388888888888889
YPR055W	0.3276995305164319
YKL039W	0.18929254302103252
YKL037W	1
YKL040C	0.12890625
YKL035W	0.028056112224448898
YKL038W	0.5982905982905983
YGL163C	0.27060133630289535
YOR370C	0.1824212271973466
YPL232W	0.14482758620689656
YPL115C	0.5434397163120568
YOR196C	0.25120772946859904
YDL174C	0.07836456558773425
YLL008W	0.3058510638297872
YGR166W	0.3535714285714286
YKL181W	0.23185011709601874
YDR081C	0.43027027027027026
YNR017W	0.36486486486486486
YDR430C	0.010111223458038422
YHR148W	0.01092896174863388
YHR149C	0.7929155313351499
YKR093W	0.15806988352745424
YHL004W	0.16243654822335024
YCR024C-A	0.025
YHR147C	0.02336448598130841
YGR214W	0.03571428571428571
YJR131W	0.056466302367941715
YNR002C	0.1773049645390071
YFL008W	0.05061224489795919
YBR172C	0.65
YNR003C	0.277602523659306
YNL244C	0.10185185185185185
YGL212W	0.28164556962025317
YOR132W	0.2776769509981851
YGR063C	0.0196078431372549
YLR378C	0.16666666666666666
YDR292C	0.2463768115942029
YDR103W	0.5278080697928026
YML001W	0.10576923076923077
YGR109C	0.2394736842105263
YJL187C	0.6324786324786325
YPL179W	0.4225865209471767
YOR344C	0.6494845360824743
YGL015C	0.5384615384615384
YBL005W	0.2551229508196721
YKL009W	0.012711864406779662
YKL010C	0.21510451786918408
YKL012W	0.16295025728987994
YKL013C	0.011695906432748537
YER100W	0.112
YOR117W	0.12211981566820276
YDR394W	0.12149532710280374
YKL145W	0.13704496788008566
YPL057C	0.193717277486911
YDR369C	0.5655737704918032
YOR153W	0.09728656518861681
YJR095W	0.16459627329192547
YDR085C	0.6774193548387096
YER167W	0.9118683901292597
YGL238W	0.03125
YNR010W	0.33557046979865773
YNL001W	0.04922279792746114
YLR188W	0.15827338129496402
YPL270W	0.21992238033635186
YBR153W	0.004098360655737705
YBR155W	0.03636363636363636
YKL092C	0.27355072463768115
YBR117C	0.0014684287812041115
YBR252W	0.034013605442176874
YLR175W	0.19047619047619047
YHR157W	0.989010989010989
YKL091C	0.0064516129032258064
YDL215C	0.07326007326007326
YOR327C	0.08695652173913043
YDR436W	0.547887323943662
YOR184W	0
YER009W	0.008
YER008C	0.32934131736526945
YDL052C	0.07590759075907591
YHR165C	0.10029009531703274
YPR198W	0.04788213627992634
YGR143W	0.35667963683527887
YNL243W	0.16632231404958678
YGR047C	0.2224390243902439
YDL051W	0.24363636363636362
YHL027W	0.8032
YKL127W	0.0035087719298245615
YGR006W	0.26693227091633465
YGR007W	0.0030959752321981426
YHL016C	0.06666666666666667
YDR258C	0.15166461159062886
YKL032C	0.6314907872696818
YKL205W	0.06909090909090909
YPL124W	0.5810276679841897
YPL174C	0.22926267281105991
YKL141W	0.2474747474747475
YML062C	0.39540816326530615
YLR441C	0.15294117647058825
YOR045W	0.26229508196721313
YKR061W	0.08
YBR248C	0.030797101449275364
YMR037C	0.9048295454545454
YKL062W	0.8984126984126984
YLL011W	0.10633946830265849
YDR538W	0.19834710743801653
YKR056W	0.1705790297339593
YBR171W	0.13106796116504854
YBR170C	0.04655172413793104
YBR250W	0.21606118546845124
YBR251W	0.05211726384364821
YNL329C	0.06504854368932039
YEL002C	0.06744186046511629
YDL095W	0.03427172582619339
YOR010C	0.6334661354581673
YGL145W	0.06847360912981455
YGL195W	0.04640718562874251
YBL080C	0.053604436229205174
YOR219C	0.1611170784103115
YOL069W	0.082039911308204
YNL076W	0.761986301369863
YFR002W	0.16686531585220502
YKL143W	0.28509719222462204
YDR404C	0
YJL154C	0.1641949152542373
YAL001C	0.27413793103448275
YMR125W	0.04529616724738676
YML027W	0.6103896103896104
YHR041C	0.004761904761904762
YKL140W	0.2354014598540146
YGL208W	0.491566265060241
YDR461W	0.75
YNL145W	0.7631578947368421
YPR163C	0.658256880733945
YBR144C	0.7596153846153846
YBL047C	0.5829109341057205
YBL051C	0.718562874251497
YBL052C	0.5619735258724429
YBL054W	0.6857142857142857
YBL055C	0.09808612440191387
YBL056W	0.26495726495726496
YBL057C	0.25
YBL058W	0.3049645390070922
YBL059W	0.42487046632124353
YBL060W	0.3609898107714702
YBL061C	0.5028735632183908
YBL064C	0.14942528735632185
YBL066C	0.4729965156794425
YKL188C	0.24501758499413834
YKL187C	0.15733333333333333
YKL186C	0.1358695652173913
YKL185W	0.6020408163265306
YKL183W	0.4117647058823529
YKL179C	0.20618556701030927
YKL176C	0.4577294685990338
YKL175W	0.4850894632206759
YKL014C	0.09523809523809523
YKL017C	0.040995607613469986
YKL101W	0.7094861660079052
YKL097C	0.8970588235294118
YKL098W	0.23249299719887956
YKL099C	0.032
YKL100C	0.18568994889267462
YKL102C	0.6534653465346535
YKL105C	0.7897526501766784
YKL107W	0.06796116504854369
YKL108W	0.609271523178808
YKL110C	0.0926517571884984
YDR099W	0.04395604395604396
YFR019W	0.5210711150131695
YOR329C	0.7740825688073395
YML028W	0
YNL197C	0.6913767019667171
YER068W	0.504258943781942
YDR244W	0.4918300653594771
YJR099W	0.0635593220338983
YJR066W	0.10890688259109312
YBR001C	0.09358974358974359
YDR304C	0.12
YBR081C	0.5195195195195195
YDR087C	0.11151079136690648
YDR086C	0.075
YGR082W	0.09289617486338798
YLR170C	0.00641025641025641
YDL006W	0.0498220640569395
YBL069W	0.046620046620046623
YIR012W	0.11600928074245939
YMR190C	0.5079474775397373
YPL129W	0.13524590163934427
YGL215W	0.6393805309734514
YFL016C	0.2837573385518591
YMR021C	0.4052757793764988
YOL082W	0.7253012048192771
YBL004W	0.06939430405134377
YBL001C	0
YBR002C	0.1048951048951049
YDL226C	0.4630681818181818
YDR277C	0.4110854503464203
YLR168C	0.004347826086956522
YKL089W	0.5027322404371585
YOR143C	0
YMR094W	0.17364016736401675
YBR036C	0.25121951219512195
YLR398C	0.13752913752913754
YJL127C	0.4515625
YMR179W	0.7612137203166227
YKL020C	0.5508317929759704
YJR159W	0.008403361344537815
YDL240W	0.22517207472959685
YKL056C	0.11976047904191617
YKL144C	0.06132075471698113
YKL142W	0.1917808219178082
YKL065C	0.18446601941747573
YKL064W	0.6006191950464397
YKL063C	0.5269461077844312
YKL061W	0.017699115044247787
YKL059C	0.2947845804988662
YKL057C	0.048216007714561235
YKL055C	0.039568345323741004
YKL054C	0.8089430894308943
YKL052C	0.6301369863013698
YKL051W	0.20396600566572237
YKL050C	0.56941431670282
YLR399C	0.45335276967930027
YAR071W	0.04925053533190578
YOR237W	0.002304147465437788
YPL145C	0.016129032258064516
YAR042W	0.26262626262626265
YKL224C	0.23577235772357724
YKL222C	0.15177304964539007
YKL170W	0
YKL156W	0.012195121951219513
YKL134C	0.07383419689119171
YKL135C	0.20110192837465565
YKL132C	0.10930232558139535
YKL198C	0.44108761329305135
YKL171W	0.6228448275862069
YKL168C	0.4558011049723757
YKL161C	0.20323325635103925
YKL129C	0.22327044025157233
YKL218C	0.018404907975460124
YKL081W	0.08009708737864078
YKL078W	0.11156462585034013
YKL067W	0.006535947712418301
YKL049C	0.3056768558951965
YKL029C	0.10612855007473841
YKL026C	0.017964071856287425
YKL196C	0.055
YKL073W	0.07377979568671963
YOR089C	0.18095238095238095
YKR014C	0.1752136752136752
YNL093W	0.22272727272727272
YKR064W	0.21320973348783315
YKR072C	0.5800711743772242
YOR062C	0.4664179104477612
YKR098C	0.3458856345885635
YLR332W	0.6303191489361702
YKL174C	0.1941747572815534
YKL221W	0.09302325581395349
YKL220C	0.0829817158931083
YKL219W	0.13022113022113022
YKL217W	0.18993506493506493
YKL214C	0.4876847290640394
YKL213C	0.05454545454545454
YKL208W	0.2767527675276753
YKL207W	0.3241106719367589
YKL206C	0.0749063670411985
YKL204W	0.7721518987341772
YKL201C	0.20797962648556875
YKL195W	0.7667493796526055
YKL193C	0.09171597633136094
YKL173W	0.10317460317460317
YKL172W	0.30679156908665106
YKL165C	0.03482045701849837
YKL162C	0.1791044776119403
YKL160W	0.36551724137931035
YKL159C	0.3412322274881517
YKL155C	0.1910828025477707
YKL154W	0.06147540983606557
YKL151C	0.026706231454005934
YKL150W	0.11589403973509933
YKL146W	0.32803468208092484
YKL137W	0.13513513513513514
YKL133C	0.2159827213822894
YKL130C	0.036585365853658534
YKL128C	0.023728813559322035
YKL125W	0.22807017543859648
YKL090W	0.3227990970654628
YKL088W	0.5288966725043783
YKL086W	0.007874015748031496
YKL084W	0.02586206896551724
YKL082C	0.25806451612903225
YKL077W	0.125
YKL075C	0.36
YKL074C	0.3776091081593928
YKL072W	0.31070496083550914
YKL071W	0.015625
YKL070W	0.08284023668639054
YKL069W	0.027777777777777776
YKL047W	0.16472868217054262
YKL046C	0.05790645879732739
YKL044W	0.36792452830188677
YKL043W	0.6612021857923497
YKL042W	0.5261707988980716
YKL041W	0.23660714285714285
YKL034W	0.08970976253298153
YKL033W	0.19171483622350674
YKL028W	0.3879668049792531
YKL027W	0.1185682326621924
YKL025C	0.3269513991163476
YKL023W	0.36101083032490977
YKL018W	0.0121580547112462
YKL006W	0.007246376811594203
YKL005C	0.4882154882154882
YKL004W	0.1172069825436409
YKL002W	0.1853448275862069
YKR013W	0.5045592705167173
YKR015C	0.7147887323943662
YKR016W	0.24074074074074073
YKR017C	0.19237749546279492
YKR018C	0.06758620689655172
YKR019C	0.6715447154471544
YKR020W	0.4146341463414634
YKR021W	0.4972677595628415
YKR022C	0.5031055900621118
YKR023W	0.33584905660377357
YKR024C	0.2196765498652291
YKR025W	0.31560283687943264
YKR027W	0.10196078431372549
YKR028W	0.45498547918683446
YKR029C	0.5019973368841545
YKR030W	0.19047619047619047
YKR031C	0.3761140819964349
YKR032W	0.9807692307692307
YKR036C	0.38413685847589424
YKR037C	0.2847457627118644
YKR038C	0.010362694300518135
YKR041W	0.376
YKR042W	0.2410958904109589
YKR043C	0.06642066420664207
YKR044W	0.12189616252821671
